age,profession,martial_status,education,house,loan,gender,ava_bal,assets,car,bike,fraud
64,2,1,2,1,1,1,1687,33272,1,1,0
43,5,2,1,1,1,1,33332,19122,0,0,1
26,6,0,0,0,0,0,20690,35608,0,0,0
57,1,1,1,1,0,0,37100,36329,1,0,1
60,3,2,1,1,1,1,37159,42069,0,0,0
51,5,1,1,1,0,0,10440,17423,0,1,1
23,4,0,0,0,0,0,107,38782,0,1,1
62,3,1,2,1,1,1,45147,16019,1,0,1
55,2,2,2,1,1,0,31695,32999,1,0,1
26,7,0,0,0,1,0,7279,12554,1,1,0
35,4,1,2,1,1,1,2735,24568,1,0,0
55,2,2,1,1,1,1,7014,30577,1,1,1
44,5,1,2,1,1,0,12491,37741,1,0,0
65,3,2,1,1,0,0,36113,36899,1,1,0
58,2,2,2,1,1,1,3208,12007,0,1,1
46,4,1,1,1,0,1,36746,12019,0,1,0
64,1,1,1,1,1,1,45382,47456,0,1,1
30,6,0,2,1,0,1,2713,41559,1,1,1
30,5,0,2,1,1,1,7537,17873,0,1,0
41,7,2,1,1,1,0,4201,21912,1,0,1
62,1,2,1,1,0,0,791,8312,1,0,0
51,6,1,2,1,0,0,47147,21698,1,0,1
27,7,0,0,1,1,0,13895,33743,1,0,1
65,1,1,2,1,1,1,45786,30943,0,1,1
64,1,2,1,1,1,0,15405,49509,1,0,0
46,7,1,2,1,1,0,11789,30605,0,0,0
27,4,0,0,1,1,1,13746,6229,1,1,1
38,7,2,1,1,1,1,38258,1638,1,1,1
53,1,1,2,1,1,1,16972,22131,0,0,0
29,5,0,0,1,0,0,47869,11806,0,0,0
43,7,2,2,1,0,1,17560,33647,1,0,1
62,1,2,2,1,1,1,16163,27774,1,0,0
29,6,0,0,1,1,1,25218,15803,0,1,0
63,2,2,2,1,1,0,32897,31488,0,1,1
35,5,2,2,1,0,1,46477,46260,1,0,0
25,5,0,0,0,0,0,18935,15721,1,0,0
31,6,2,1,1,0,0,7220,3256,1,1,0
29,5,0,0,1,0,0,30296,6342,1,0,1
55,2,1,1,1,0,1,35971,12278,1,0,1
42,4,2,2,1,0,0,44263,38838,0,1,0
53,2,2,1,1,1,1,24310,26797,1,0,0
31,6,1,2,1,1,0,47800,32179,1,0,1
25,4,0,0,0,0,0,12628,48693,0,1,1
25,5,0,0,0,0,1,48108,46318,1,0,0
48,6,2,2,1,1,1,4100,38150,0,1,0
61,2,1,1,1,1,1,31066,19507,1,0,0
57,3,1,2,1,1,0,48820,1486,1,0,1
37,6,2,2,1,0,0,45304,14000,0,1,1
44,4,2,1,1,1,1,5310,27362,1,1,0
62,2,1,2,1,1,0,8030,29605,1,1,1
36,7,2,2,1,1,0,28374,35892,0,1,1
28,6,0,0,1,0,0,21583,24772,1,0,1
29,5,0,0,1,1,1,32598,27303,1,0,0
62,3,1,1,1,0,0,14639,40262,0,1,1
56,1,2,1,1,0,1,29316,46932,0,1,0
37,7,2,1,1,0,1,44045,35065,0,1,1
57,1,1,2,1,1,0,42938,285,1,0,0
26,5,0,0,0,1,1,28202,34157,0,0,1
37,5,2,1,1,1,1,24069,11839,0,0,0
28,5,0,0,1,0,0,3586,38915,1,0,1
40,7,2,1,1,1,0,47908,13645,0,1,0
53,2,1,1,1,0,0,530,34805,1,1,0
60,1,2,2,1,1,1,44433,3380,0,1,1
40,4,2,2,1,0,1,7847,1800,1,0,1
23,7,0,0,0,1,0,27937,13085,1,1,0
38,6,1,2,1,1,1,28745,2746,1,0,0
62,2,1,1,1,0,0,9027,27331,0,1,0
59,1,1,1,1,0,0,40433,6784,0,1,1
32,7,2,1,1,0,1,2342,35525,0,0,0
36,7,1,2,1,0,1,30633,25451,0,1,0
50,4,2,2,1,0,0,3184,40657,0,1,1
45,7,1,1,1,1,1,16797,207,0,0,1
32,7,1,2,1,0,1,44187,40937,1,1,1
25,4,0,0,0,0,0,36926,37887,0,0,1
53,2,2,1,1,0,0,4566,3450,1,0,1
57,1,2,2,1,1,0,3193,36434,0,0,0
25,4,0,0,0,0,1,35113,16640,1,0,1
61,2,2,2,1,0,0,38781,188,1,1,1
44,5,1,1,1,0,0,26982,14808,0,1,0
37,5,2,2,1,0,1,40847,30130,1,1,1
43,5,2,2,1,1,0,27816,36990,1,1,1
22,4,0,0,0,0,0,12764,26097,0,1,1
22,4,0,0,0,0,1,26108,761,1,1,1
56,1,2,1,1,1,1,27294,22335,0,1,0
36,6,1,1,1,0,0,36987,19185,1,0,0
36,6,1,2,1,0,1,8360,26847,0,1,1
48,5,2,2,1,0,1,25715,29902,1,0,1
23,7,0,0,0,0,1,1735,41264,1,0,1
42,7,2,1,1,0,0,36789,39617,0,1,1
55,2,2,1,1,1,1,15183,7782,0,0,1
42,7,2,1,1,1,0,41309,23948,1,0,1
20,4,0,0,0,1,0,43743,30070,1,0,1
36,6,2,1,1,0,0,23623,8070,0,1,0
46,6,2,2,1,1,0,40793,17458,0,1,1
59,1,1,1,1,1,1,31503,30884,0,1,0
53,1,1,2,1,1,1,25398,35277,1,0,1
64,3,1,1,1,0,1,38490,40917,0,1,1
34,6,1,2,1,1,0,18534,38732,1,0,1
59,1,1,2,1,0,0,42340,33382,1,1,0
47,7,1,2,1,1,1,15317,28926,1,0,1
61,3,2,1,1,0,1,37364,13022,0,1,0
50,4,1,2,1,1,1,28144,39389,1,1,1
61,2,2,2,1,1,1,44567,17275,0,0,0
53,3,2,2,1,1,1,12268,47073,1,1,0
65,2,2,2,1,1,0,12145,39107,0,0,1
46,5,1,2,1,0,0,20570,34669,0,1,0
45,5,1,2,1,0,1,9961,1594,1,1,1
52,1,1,1,1,1,1,5957,10619,1,0,1
64,2,1,1,1,0,0,27478,44175,0,1,1
48,4,1,2,1,0,1,2545,46844,0,1,0
28,5,0,0,1,0,0,18643,19214,0,0,1
54,1,1,1,1,1,1,20719,9651,0,0,1
37,6,1,1,1,1,0,22273,49369,0,1,0
64,3,1,1,1,0,0,5018,21957,1,0,0
49,7,1,1,1,0,1,8210,18430,0,0,1
44,5,2,1,1,0,0,37655,28247,1,1,0
28,6,0,0,1,1,0,34598,13894,0,1,0
32,5,1,1,1,0,1,15551,15,0,0,1
32,7,1,1,1,0,1,10459,18044,1,1,1
55,2,2,2,1,0,0,45247,10597,1,0,0
26,6,0,0,0,1,1,38903,28647,0,0,0
58,3,2,2,1,1,1,39250,20668,0,0,0
57,2,2,1,1,1,1,342,47024,1,0,1
20,6,0,0,0,0,0,15848,4513,0,1,1
28,5,0,0,1,1,0,2402,38989,1,1,1
39,6,2,1,1,0,1,215,47168,1,1,1
35,7,2,2,1,1,1,32331,40771,1,1,1
27,7,0,0,1,0,1,30505,1767,1,0,1
36,4,1,1,1,0,1,47509,35929,1,0,0
39,7,1,2,1,1,1,9787,46206,1,1,0
62,1,1,2,1,0,1,3103,36098,0,0,0
40,7,2,2,1,1,0,47981,49205,0,0,1
22,7,0,0,0,0,0,20775,33046,0,0,1
30,5,0,2,1,1,0,21727,42747,1,0,0
65,3,2,1,1,1,1,14700,43295,1,0,0
37,6,2,2,1,1,0,20140,48052,0,1,1
24,6,0,0,0,0,1,29506,36194,1,1,1
55,3,2,2,1,0,0,39991,25664,0,0,0
25,7,0,0,0,1,1,14484,10687,1,1,0
20,4,0,0,0,0,1,37505,36229,1,1,0
63,1,2,1,1,1,0,20043,16469,0,1,1
47,4,1,2,1,1,0,42786,33422,1,1,1
23,4,0,0,0,0,1,39367,5565,1,0,0
63,1,2,2,1,0,0,33736,43372,1,1,0
43,4,1,1,1,0,0,22175,7562,0,1,0
44,6,1,2,1,0,0,32772,17284,0,0,1
47,4,2,2,1,0,1,8324,25520,0,0,0
63,2,1,1,1,0,0,25418,20053,0,0,0
57,3,2,1,1,1,1,32455,14931,0,1,0
42,4,2,1,1,1,0,11596,46081,1,1,0
53,1,2,2,1,0,0,6776,3312,1,1,0
46,5,1,1,1,0,0,48472,6670,0,1,0
44,6,2,2,1,0,0,48294,38273,0,0,1
31,5,2,1,1,0,0,889,21305,1,1,0
54,1,2,2,1,0,0,20952,14956,0,1,0
32,4,1,2,1,0,1,9000,13295,1,1,1
24,7,0,0,0,0,0,25234,10563,1,1,0
26,5,0,0,0,1,0,47601,4540,0,1,0
56,2,1,1,1,0,1,19315,26887,0,0,1
49,4,2,1,1,1,1,9957,41137,0,1,0
28,5,0,0,1,0,1,5741,49075,0,1,0
58,1,2,2,1,1,0,20133,12702,1,1,0
25,7,0,0,0,0,1,203,5718,1,0,1
49,4,1,1,1,1,0,13015,33025,1,0,0
21,5,0,0,0,1,1,39265,2744,0,0,0
29,4,0,0,1,1,0,5405,27527,1,0,1
58,3,1,2,1,1,1,37146,3610,0,1,1
53,1,2,1,1,1,0,21800,8445,0,0,0
48,4,1,1,1,0,1,18286,18643,0,1,0
63,1,2,1,1,1,0,35936,428,1,1,0
27,7,0,0,1,1,0,39662,24725,0,1,1
49,4,2,1,1,1,1,42925,37569,0,0,0
20,6,0,0,0,1,0,16417,42371,0,1,1
39,6,1,2,1,1,1,8876,22673,0,1,1
62,1,1,2,1,1,0,6530,32351,1,1,1
40,7,2,2,1,1,0,43558,12932,1,0,1
28,7,0,0,1,0,0,35000,11292,1,0,1
44,7,1,2,1,1,0,1426,11302,1,0,1
55,2,1,2,1,1,0,13322,13489,0,0,0
42,6,2,2,1,1,0,993,26004,0,1,1
65,3,2,1,1,0,1,3204,39621,0,0,0
43,4,2,1,1,0,1,11862,11221,0,0,0
59,3,1,1,1,0,1,32775,10775,0,0,0
28,4,0,0,1,0,0,2492,39501,0,1,1
64,2,1,1,1,1,0,30886,29567,0,0,1
65,3,2,2,1,0,1,36531,11629,0,0,0
30,5,0,1,1,0,1,31283,13480,0,1,0
27,7,0,0,1,0,1,14240,38597,1,1,0
61,3,1,2,1,0,1,18204,11801,1,0,1
60,1,2,1,1,1,0,22317,11511,1,0,0
25,6,0,0,0,0,1,46183,939,0,1,0
47,7,1,1,1,1,0,4941,7414,0,0,0
21,4,0,0,0,0,1,21705,26939,0,1,1
30,4,0,2,1,0,1,17129,31516,1,0,0
56,3,2,1,1,0,0,46739,4011,0,1,1
50,6,1,1,1,0,0,5357,27683,0,0,1
51,5,1,1,1,0,1,22140,20062,1,1,0
65,3,2,1,1,1,0,5344,14834,1,0,0
30,6,0,2,1,0,0,34300,19991,0,1,0
40,7,2,1,1,1,1,37441,38596,1,0,0
50,7,2,1,1,1,1,9746,14853,0,1,0
62,3,2,2,1,0,1,17054,11050,0,0,0
58,3,1,2,1,1,0,44024,35886,0,1,1
62,3,1,2,1,1,0,13832,8826,1,0,0
31,5,1,1,1,0,1,25103,14881,1,1,0
45,7,2,2,1,1,1,12526,29562,0,0,0
21,7,0,0,0,0,0,1738,47350,1,0,0
41,6,1,1,1,0,1,6398,44081,0,1,0
26,4,0,0,0,0,1,19075,30335,0,0,1
31,5,2,2,1,0,1,24433,17697,1,1,1
35,4,2,1,1,0,0,25547,18114,1,1,1
40,4,2,2,1,1,1,35302,10467,0,0,1
60,2,1,2,1,1,1,49705,23742,0,0,0
62,3,2,2,1,1,0,11072,27334,0,1,0
33,7,2,2,1,1,0,10273,11648,0,1,0
22,6,0,0,0,0,0,36223,30066,0,0,1
28,6,0,0,1,0,0,32614,23552,0,0,1
35,6,1,1,1,0,1,19380,12302,0,1,0
64,1,2,2,1,0,0,26866,5300,0,0,1
28,7,0,0,1,1,1,4033,28056,1,1,0
43,4,1,2,1,0,1,1509,38282,1,0,0
22,4,0,0,0,0,0,43050,5605,0,0,0
61,3,1,2,1,1,1,16349,33001,1,1,1
57,1,1,1,1,0,0,21496,49333,0,0,0
32,6,1,1,1,1,0,32532,41272,1,0,0
33,6,1,1,1,1,1,44610,37351,1,0,0
24,4,0,0,0,1,0,39010,17146,1,1,1
48,7,2,2,1,1,1,23106,3754,1,0,1
63,3,2,1,1,1,1,18722,25988,1,0,0
26,7,0,0,0,1,0,40655,25136,1,0,0
56,3,1,1,1,1,1,12086,12905,1,0,1
65,2,2,2,1,0,0,5291,8666,0,0,1
55,3,1,2,1,0,0,38755,42373,0,0,1
44,5,2,2,1,1,1,46632,25357,0,1,1
48,4,2,2,1,1,0,25312,29549,0,0,1
21,6,0,0,0,1,0,33929,30205,1,0,0
39,7,2,1,1,1,0,15556,41185,0,0,0
45,4,1,1,1,0,1,26437,2068,0,1,1
61,2,1,2,1,0,1,19672,29244,0,1,1
28,5,0,0,1,0,0,30262,19513,0,1,1
25,7,0,0,0,1,0,46952,8276,0,0,1
25,4,0,0,0,0,0,6466,44192,0,1,0
25,7,0,0,0,1,1,33751,18573,0,0,0
62,2,2,1,1,1,1,28332,22197,1,0,1
59,3,2,2,1,0,0,3535,9872,0,1,1
58,1,2,1,1,0,0,26638,20669,1,0,1
61,1,1,2,1,1,0,24901,48750,1,1,1
63,3,2,1,1,1,0,20167,40064,0,0,1
38,6,1,2,1,1,1,27813,9291,1,1,1
32,5,2,1,1,1,0,15337,38092,1,0,1
49,5,1,1,1,1,1,48477,23726,0,0,1
47,6,2,2,1,1,1,32436,30538,0,1,0
47,4,1,2,1,1,0,43129,7882,0,0,0
42,4,2,2,1,0,0,47157,26513,0,1,1
59,2,2,1,1,0,0,44461,29235,0,1,0
58,3,2,2,1,0,1,22213,3890,0,0,1
40,4,2,1,1,1,0,26926,34460,1,1,1
31,4,2,2,1,0,1,46055,29636,0,1,0
30,7,0,1,1,0,1,15436,12427,1,0,1
24,7,0,0,0,1,0,2868,34091,0,1,0
32,7,2,2,1,0,1,48120,43662,1,1,0
63,2,2,1,1,0,1,1730,21582,0,1,1
32,6,2,1,1,1,1,11207,33402,0,1,0
58,3,2,1,1,0,0,46545,4291,0,0,1
29,7,0,0,1,0,1,41436,33297,0,1,1
60,3,1,1,1,1,0,2784,36081,1,1,1
43,4,1,1,1,1,1,7148,34890,0,1,1
20,6,0,0,0,0,1,42023,27076,1,0,1
32,4,1,1,1,1,0,19422,5511,0,1,1
37,7,2,1,1,1,0,12923,27460,1,1,0
27,7,0,0,1,1,1,274,18055,0,1,1
45,4,1,2,1,0,1,48378,13706,1,0,1
25,5,0,0,0,1,0,15581,10275,0,1,0
22,6,0,0,0,0,1,6383,8954,1,1,1
28,5,0,0,1,1,0,22590,43625,1,0,1
63,3,2,2,1,0,1,29511,7658,0,0,1
24,6,0,0,0,0,1,23169,48528,1,1,1
29,7,0,0,1,0,1,11699,23364,0,0,0
22,5,0,0,0,1,1,34474,24936,0,1,1
56,1,2,1,1,0,1,511,18065,0,1,1
56,2,1,2,1,1,1,995,35358,0,1,0
52,2,1,2,1,0,0,46896,17537,1,0,0
55,1,1,1,1,0,0,32864,33915,1,1,0
33,6,2,1,1,1,0,18277,33945,0,0,1
37,5,1,2,1,0,0,42582,13357,1,0,0
63,3,1,2,1,0,0,14071,7578,0,0,0
28,6,0,0,1,1,0,11324,23180,1,1,0
23,7,0,0,0,0,1,40380,48382,0,0,0
36,7,1,1,1,1,0,22087,49078,1,1,1
64,3,2,1,1,1,1,766,30932,0,1,1
55,1,1,2,1,1,0,46938,16701,0,0,1
35,6,1,2,1,1,0,11855,46370,1,0,0
41,7,2,2,1,1,0,16024,30461,1,1,0
27,5,0,0,1,0,1,46670,24920,1,0,0
61,3,1,1,1,0,0,33027,49736,0,1,1
64,3,1,1,1,1,1,2664,29705,0,0,0
57,2,2,2,1,0,1,1266,28786,0,1,1
43,5,1,2,1,0,1,16610,47114,1,1,0
33,6,1,2,1,0,1,29648,15492,0,1,1
27,6,0,0,1,0,1,1845,2049,0,1,0
54,3,1,2,1,0,1,30580,30476,0,1,1
24,4,0,0,0,0,0,15517,35898,0,0,0
36,6,1,2,1,1,1,46766,28225,1,0,1
24,4,0,0,0,1,0,25023,12685,1,1,1
45,4,1,2,1,0,0,46490,40043,1,1,0
22,7,0,0,0,0,1,28684,20398,1,1,1
42,7,2,1,1,1,0,10080,38023,1,1,1
31,7,2,1,1,1,1,34185,37066,0,0,0
44,5,2,2,1,1,1,31780,13933,0,0,1
48,6,1,1,1,1,1,42595,19948,1,0,0
62,2,1,1,1,1,0,8426,36936,1,0,1
35,4,2,2,1,0,1,24639,2361,1,0,1
36,5,1,1,1,0,1,39645,38908,0,0,0
38,5,2,1,1,0,0,41292,12151,0,0,1
55,2,1,1,1,1,1,10372,43415,0,0,0
39,7,1,2,1,1,0,18510,262,0,1,0
49,6,2,2,1,0,1,31654,39654,0,0,0
63,3,2,2,1,1,1,44827,16794,0,0,1
52,3,2,2,1,1,1,20783,3723,0,0,0
25,4,0,0,0,1,0,45899,32079,0,1,0
59,2,1,1,1,1,0,35023,24456,1,1,0
60,1,1,2,1,1,0,40523,10411,1,0,0
55,2,1,1,1,1,0,43418,38125,0,1,1
43,5,1,1,1,1,1,32782,36585,1,1,1
60,3,2,1,1,1,0,11923,16346,1,1,0
42,4,2,1,1,1,1,23521,35292,0,1,0
38,6,2,1,1,0,1,11886,29147,1,1,0
53,2,1,2,1,1,0,6148,10463,0,0,0
45,6,2,1,1,0,1,44658,18820,0,1,1
29,4,0,0,1,1,0,12133,19746,1,0,0
51,4,2,2,1,0,0,42795,3890,1,1,0
31,5,2,1,1,1,1,12687,32854,0,1,0
48,6,1,2,1,0,0,16543,36157,0,0,0
53,2,1,1,1,1,0,3602,38790,0,0,1
50,7,1,2,1,0,0,29225,32626,1,0,1
42,7,2,2,1,0,0,6658,31465,0,0,1
50,7,1,1,1,0,1,10797,37593,0,1,0
29,6,0,0,1,0,0,22191,18973,0,1,0
24,5,0,0,0,1,1,49983,29987,1,0,1
42,6,1,2,1,0,0,39925,21923,1,1,0
28,5,0,0,1,0,1,5364,33526,0,1,1
45,6,1,1,1,0,0,29305,36409,0,0,1
34,7,1,1,1,1,0,12118,49139,0,0,1
63,1,1,1,1,1,1,5721,25019,0,1,0
59,1,2,1,1,1,0,1300,31776,1,0,0
34,4,2,2,1,1,0,1735,47946,1,1,1
39,6,1,1,1,1,0,40518,43120,1,0,0
59,1,1,1,1,1,0,12303,37786,1,1,0
47,5,1,1,1,0,0,26004,27210,0,1,0
33,4,2,2,1,0,0,18673,48136,1,0,1
20,6,0,0,0,1,0,44247,31435,0,1,1
50,5,2,2,1,0,1,26806,35092,1,0,1
34,4,2,1,1,0,0,14837,42365,1,1,0
21,4,0,0,0,1,0,35852,4019,1,1,0
38,7,1,1,1,1,0,31453,14542,1,1,0
63,1,2,1,1,1,1,8870,33326,0,0,0
22,4,0,0,0,0,0,28480,15820,1,0,1
37,7,1,2,1,1,0,4900,48392,1,0,1
54,2,1,2,1,1,1,49832,10834,1,0,0
64,2,2,1,1,0,1,31255,24003,0,0,1
46,7,2,2,1,1,1,40632,44825,1,0,1
60,1,2,1,1,1,0,6209,6673,1,1,1
48,6,1,2,1,1,0,38355,12942,1,1,1
29,6,0,0,1,1,1,46511,49174,1,0,1
59,2,2,2,1,0,1,33860,36936,1,1,0
22,4,0,0,0,0,1,30329,12345,0,1,1
32,5,2,1,1,1,0,11518,9608,0,1,1
40,6,2,2,1,0,1,13925,43081,0,1,1
64,3,2,1,1,1,1,35300,28190,1,0,1
58,3,1,2,1,1,1,47394,4391,1,0,0
22,6,0,0,0,0,1,42917,30489,1,0,1
57,2,1,1,1,1,0,34426,15052,0,1,1
23,5,0,0,0,0,0,35081,12524,1,1,0
56,1,2,1,1,0,1,38347,20804,0,0,1
48,5,2,2,1,0,0,17059,30395,1,0,1
21,7,0,0,0,1,0,22311,8634,0,0,1
32,5,2,2,1,1,0,11378,36903,0,0,0
44,6,1,2,1,0,0,30305,10531,1,1,1
60,2,1,1,1,1,1,41586,19063,1,0,0
40,6,1,2,1,0,0,19189,49453,0,1,1
43,6,2,1,1,0,0,33633,41165,0,1,0
54,3,1,1,1,0,1,39378,46273,1,1,1
35,4,2,1,1,0,1,1998,11566,0,1,0
28,4,0,0,1,0,1,36340,34555,0,1,1
34,5,1,1,1,0,1,36330,40159,1,1,1
30,5,0,1,1,0,1,8756,31886,0,0,0
33,4,1,2,1,0,0,19152,10756,1,0,0
46,5,2,2,1,0,0,29127,18711,0,0,1
28,6,0,0,1,1,1,15519,47429,0,0,0
20,4,0,0,0,1,1,37934,2403,1,0,0
46,6,2,2,1,1,0,28247,12125,1,1,0
25,7,0,0,0,1,0,1511,28286,1,0,1
62,1,1,1,1,0,0,44739,21744,1,1,1
53,3,2,1,1,1,0,45329,3786,1,0,0
60,2,2,1,1,1,0,38167,33875,0,0,0
37,7,1,2,1,0,1,6755,36489,1,0,1
22,5,0,0,0,0,0,23061,44262,1,0,1
60,3,2,1,1,0,1,47771,46800,1,0,0
28,6,0,0,1,1,0,2219,3049,0,0,0
63,2,1,2,1,1,1,11180,23756,1,1,0
57,2,2,2,1,1,0,21128,41484,1,1,1
51,5,1,1,1,0,0,39220,4113,1,0,1
22,7,0,0,0,0,0,20551,45534,1,0,1
52,1,1,1,1,1,0,37900,14459,0,1,0
21,6,0,0,0,1,0,23847,37431,1,0,0
23,6,0,0,0,1,1,31656,32086,0,1,1
64,3,1,1,1,1,1,12626,16978,1,0,0
42,7,1,1,1,1,0,9635,22788,1,0,0
42,4,2,2,1,0,1,40240,48371,1,1,0
30,5,0,2,1,1,1,48000,45548,0,0,1
57,3,2,2,1,1,0,32338,39812,1,0,1
44,4,2,1,1,1,1,17175,6615,1,1,1
52,1,2,2,1,1,1,27398,22106,0,1,0
52,2,1,2,1,1,0,31817,13838,0,0,1
51,5,1,2,1,0,1,38871,7368,1,0,0
45,5,1,2,1,0,1,32257,49872,0,1,0
42,6,1,2,1,0,1,2939,40242,1,1,0
31,5,1,1,1,1,0,27248,41505,0,0,0
26,6,0,0,0,1,1,10430,32323,0,0,0
39,7,2,2,1,0,0,10519,20960,0,0,1
32,6,1,1,1,1,0,30437,20893,0,1,0
63,1,1,1,1,1,0,35602,11034,1,1,0
60,2,2,1,1,0,1,19095,36940,0,1,1
61,2,1,1,1,1,0,44377,17708,1,0,1
64,2,2,2,1,0,1,41809,10398,0,1,0
46,6,1,2,1,1,0,34880,10076,0,0,0
64,3,1,2,1,1,1,48969,4160,1,1,0
45,4,2,1,1,1,0,13722,4301,1,0,1
60,3,2,1,1,1,1,41708,11027,1,1,0
63,2,1,2,1,0,1,4592,18607,1,1,0
52,2,2,1,1,1,0,31070,37841,0,0,1
32,5,1,2,1,0,0,12694,37583,0,0,1
37,5,2,1,1,0,1,43687,41001,1,1,1
46,4,1,1,1,1,0,14478,46491,1,1,1
59,2,2,1,1,1,0,28829,11741,0,1,1
20,4,0,0,0,0,0,44129,29442,1,0,1
30,5,0,2,1,0,1,37162,24760,1,1,1
52,1,2,1,1,1,1,39549,9320,0,1,0
36,7,2,1,1,1,0,42772,11105,1,0,0
30,5,0,2,1,1,0,30216,47391,1,0,0
46,6,2,1,1,0,0,23592,9704,0,0,1
30,6,0,1,1,0,1,31337,208,0,1,1
35,7,1,1,1,0,0,37913,40902,0,0,0
35,6,2,2,1,0,1,11030,41192,0,0,0
52,2,1,2,1,1,1,2560,15130,1,1,0
25,5,0,0,0,0,0,40400,25933,1,0,1
60,1,1,1,1,1,0,35422,21778,1,0,1
43,4,2,1,1,0,0,46821,40741,0,0,1
41,7,2,1,1,1,1,4180,1082,1,1,0
56,2,2,1,1,0,0,14478,16005,0,1,0
27,4,0,0,1,0,0,2039,48877,1,1,1
23,4,0,0,0,1,1,579,13990,0,0,1
54,1,2,1,1,0,0,39944,27547,0,1,1
55,3,2,2,1,1,1,10742,18420,0,1,0
64,3,1,2,1,0,0,26819,35096,0,0,0
29,7,0,0,1,1,1,32467,34172,0,1,0
32,4,2,1,1,1,0,22245,45670,0,0,0
54,1,1,2,1,0,1,46160,27594,0,1,1
55,3,2,2,1,0,1,26990,22830,0,1,1
50,5,2,2,1,1,0,65,10385,1,0,1
45,4,1,2,1,1,0,21998,34242,1,0,1
26,4,0,0,0,1,1,12340,16717,1,0,1
31,7,2,2,1,1,0,7509,12805,0,0,0
38,5,2,2,1,0,1,9982,46796,1,0,0
40,6,2,2,1,0,1,15921,48001,1,0,0
20,7,0,0,0,0,0,35069,11394,1,0,0
64,3,1,2,1,0,1,1643,48195,1,1,1
55,2,1,1,1,0,1,18427,42597,1,0,0
46,6,1,1,1,0,1,49469,48288,0,1,0
64,1,2,2,1,1,1,24837,7083,0,0,0
32,6,1,1,1,0,1,8788,4285,0,0,1
23,7,0,0,0,1,1,10898,39497,1,0,1
42,4,2,1,1,1,1,25762,32077,1,0,0
37,6,2,1,1,0,1,14657,26429,0,1,0
56,2,2,2,1,0,1,38270,11148,1,1,1
64,3,1,1,1,1,1,2343,34277,0,0,1
40,7,2,1,1,1,0,28413,31375,0,1,0
40,5,2,1,1,0,0,19896,12048,1,1,0
44,6,2,1,1,1,1,46399,744,1,0,1
37,6,2,1,1,1,0,46168,36655,1,1,1
25,5,0,0,0,0,1,31509,14958,0,0,0
63,3,1,1,1,1,0,17172,3573,1,0,1
20,7,0,0,0,0,0,25814,2518,0,0,0
39,7,2,2,1,1,0,43615,27911,1,1,0
50,4,2,1,1,0,0,17936,42407,0,0,0
53,3,2,1,1,0,0,34146,42878,1,1,1
65,2,2,2,1,1,0,33604,11649,1,1,1
22,7,0,0,0,1,1,48709,21051,0,1,1
54,1,2,2,1,0,1,21221,11017,1,0,0
50,4,2,2,1,1,0,36004,35280,1,1,1
54,3,1,2,1,0,0,4240,35381,0,1,1
58,2,2,1,1,1,0,27069,268,0,1,0
26,7,0,0,0,0,0,23594,35584,1,0,1
31,4,2,2,1,1,1,5837,6186,0,0,1
21,4,0,0,0,0,1,27839,2842,1,1,0
45,4,2,2,1,1,0,43900,12298,0,0,1
34,4,1,2,1,1,1,9609,506,1,0,0
27,6,0,0,1,1,0,42837,38583,0,1,1
58,1,2,2,1,1,1,22143,6678,0,1,1
48,7,2,1,1,1,0,44752,13970,1,0,1
46,7,1,2,1,0,1,23348,45325,1,0,0
53,1,1,2,1,0,0,30469,49034,1,1,0
64,2,2,2,1,1,1,3364,958,0,1,0
55,1,2,1,1,0,1,49348,27539,0,0,0
59,3,2,2,1,0,0,42289,30835,0,1,1
29,5,0,0,1,0,0,40114,34833,0,0,0
50,4,2,1,1,0,1,38286,25660,0,1,1
42,6,2,2,1,1,0,32163,29386,0,1,1
38,4,2,1,1,1,0,37472,20808,1,1,0
50,7,2,2,1,0,0,41112,28616,1,1,0
59,2,2,2,1,1,1,46231,41191,1,0,1
59,3,2,2,1,0,1,36691,11458,1,1,1
29,7,0,0,1,1,0,48913,42784,1,1,1
55,1,1,1,1,1,0,48923,49703,1,0,0
39,4,2,1,1,0,1,15876,26930,1,1,1
48,4,1,2,1,1,1,3436,31305,0,0,0
30,4,0,1,1,0,1,21280,20479,0,0,0
38,7,1,2,1,1,0,7261,19784,1,0,0
57,1,2,2,1,0,1,24546,31086,0,1,1
57,2,1,2,1,0,1,34145,574,0,0,1
57,1,2,2,1,1,0,560,31081,1,1,1
42,7,1,2,1,0,0,35945,7328,1,0,1
20,4,0,0,0,0,0,49204,30552,1,0,0
62,1,2,2,1,1,1,19071,35982,1,1,1
54,1,2,2,1,1,1,23734,14775,0,1,1
47,7,1,1,1,1,0,17660,30751,0,0,1
48,4,2,1,1,0,1,16153,49400,0,1,0
30,5,0,1,1,0,0,1462,48737,0,0,0
31,4,2,1,1,0,1,19423,49566,0,1,0
50,7,2,2,1,0,1,6682,49317,1,0,1
33,4,2,1,1,0,0,39096,28181,0,0,0
47,5,1,2,1,1,0,10222,22297,1,0,0
47,4,2,2,1,0,0,16778,32543,0,0,1
23,4,0,0,0,1,0,12296,22325,1,1,0
53,3,1,2,1,0,1,47492,24290,0,1,1
30,7,0,2,1,1,0,6917,41495,1,1,0
57,3,1,2,1,1,0,2890,21582,1,1,0
48,6,2,1,1,0,0,10114,6731,0,1,1
